,요양기관명_x,주소,병원홈페이지,전화번호,좌표(X),좌표(Y)
3811,허정일의원,"인천광역시 부평구 길주남로113번길 11-3, (부개동)",,032-529-0123,126.7343143,37.5044854
3812,허준이비인후과의원,"부산광역시 해운대구 센텀2로 20, 1204호 (우동, 센텀타워메디칼)",www.코골이이비인후과.kr/,051-781-6226,129.1320258,35.1671978
3813,현대내과의원,"경기도 안성시 중앙로 393, (대천동)",,031-675-1100,127.2705553,37.0075108
3814,현대병원,"경기도 남양주시 진접읍 봉현로 21, (진접읍)",http://www.hdgh.co.kr,031-574-9118,127.179882,37.7154268
3815,현대사랑의원,"서울특별시 강남구 압구정로29길 68, (압구정동, 현대아파트)",,02-517-8875,127.0284897,37.5320562
3816,현대신경정신과의원,"서울특별시 강남구 압구정로 210, 용기빌딩 3층 (신사동)",,02-540-0820,127.0301527,37.5277552
3817,현대의원,"경상북도 울진군 죽변면 죽변북로 16, 현대의원 2층",,054-783-0907,129.4213344,37.0607173
3818,현대의원,"경상남도 창녕군 영산면 영산계성로 79, (영산면)",,055-524-2633,128.5260181,35.4583528
3819,현대이비인후과의원,"대전광역시 중구 중앙로 159, 3층 (은행동)",,042-221-0955,127.4272061,36.3294438
3820,현대정신건강의학과의원,"전북특별자치도 전주시 덕진구 기린대로 272, 3층 (진북동)",,063-254-7561,127.1425526,35.8299831
3821,현대정신건강의학과의원,"전북특별자치도 익산시 인북로 266, 2층 (남중동)",,063-851-2042,126.9587768,35.9520867
3822,현대정신과의원,"경기도 이천시 이섭대천로 1218, (창전동)",http://,031-636-7791,127.4470384,37.2790235
3823,현대중앙의원,"충청남도 논산시 중앙로480번길 21, (화지동)",,041-735-8806,127.0857849,36.2066857
3824,현신경과의원,"부산광역시 연제구 중앙대로 1098, 4층 402호 (연산동)",,051-868-0111,129.0815241,35.1852745
3825,현신경외과의원,"대구광역시 동구 안심로 389, 2층 (신서동)",,053-955-7575,128.7265578,35.8692211
3826,현정신건강의학과의원,"경기도 성남시 중원구 둔촌대로 84, 601호 (성남동)",,031-758-0575,127.1284766,37.4297249
3827,현정신건강의학과의원,"제주특별자치도 제주시 월랑로 1, 5층 (노형동)",,064-746-0676,126.4785554,33.4863671
3828,현정신건강의학과의원,"서울특별시 양천구 오목로 345, 목동 슬로우스퀘어 414,415호 (목동)",,02-2654-7582,126.8758208,37.5247776
3829,현정신과의원,"서울특별시 강동구 천호대로 1006, (성내동, 브라운스톤천호)",http://www.hyenclinic.com/,02-484-0678,127.1237896,37.5380133
3830,현정신과의원,"서울특별시 강남구 선릉로 431, 505호 (역삼동, 에스케이허브오피스텔)",http://www.현.net,02-555-5303,127.0491411,37.5034574
3831,형건덕 내과 의원,"부산광역시 영도구 대교로 1, 미라클타워 402호 (봉래동3가)",,051-791-2007,129.0442772,35.0926042
3832,형주병원,"경상남도 양산시 상북면 양산대로 1870-64, 1870",,055-375-7575,129.0708358,35.4294707
3833,혜민신경정신과의원,"충청남도 천안시 동남구 충절로 177, (원성동)",,552-8017,127.1592399,36.8029994
3834,혜민의원,"경기도 수원시 권선구 여기산로 2, 엔 프라자 지하1층 (서둔동)",,031-292-7364,126.9787507,37.2776876
3835,혜민한방병원,"충청남도 태안군 태안읍 정주내1길 13-0, 혜민한방병원",,041-400-7171,126.3045264,36.745117
3836,혜상 정신건강의학과의원,"경기도 평택시 관광특구로 18, (서정동)",,031-668-8883,127.0607184,37.0667008
3837,호두정신건강의학과의원,"경기도 성남시 분당구 서현로 184, 엘지분당에클라트 2층 204호 (서현동)",,031-546-0020,127.1237889,37.3883743
3838,호매실연세이비인후과의원,"경기도 수원시 권선구 호매실로104번길 24-43, 401~405호 (호매실동)",,031-293-7582,126.9625695,37.2579757
3839,호수연세소아청소년과의원,"경기도 김포시 김포한강4로420번길 80, 302호 (구래동)",,031-982-8273,126.6335567,37.6507295
3840,호암병원,"충청북도 충주시 예성로 16,  (호암동)",,043-852-3800,127.9284373,36.9604022
3841,홈닥터예방의학과의원,"경기도 수원시 영통구 광교중앙로 232, 드림타워4 301호 (하동)",,070-4801-6679,127.0655891,37.2915891
3842,홈케어의원,"경기도 화성시 남양읍 시청로 115, 2층 (2072-9)",,031-366-7252,126.8262755,37.2007001
3843,홉킨스(HOPKINS)전일내과의원,"전북특별자치도 전주시 덕진구 송천중앙로 154, (송천동1가, 국민은행)",,063-251-0071,127.1217356,35.860508
3844,홍대성모정신건강의학과의원,"서울특별시 마포구 양화로 166, 미래프라자 12(일부)층 (동교동)",,02-336-0166,126.9241712,37.5567326
3845,홍만제정신건강의학과의원,"경기도 성남시 분당구 돌마로 86, 2동 308,309호 (구미동, 엘레강스프라자)",,718-7775,127.1112912,37.3497105
3846,홍산의원,"충청남도 부여군 홍산면 홍산로 49, 1,2층",,041-835-7526,126.7595346,36.2139103
3847,홍상훈신경과의원,"광주광역시 남구 용대로 208, 2층 201호 (방림동)",,062-716-7396,126.9173791,35.134759
3848,홍성국신경정신과의원,"강원특별자치도 원주시 원일로 150-1, (학성동)",,033-743-5356,127.9471916,37.3520697
3849,홍성한국병원,"충청남도 홍성군 홍성읍 대내길 97, 홍성한국병원",www2.uilwon.org/,041-634-2088,126.6754636,36.6124525
3850,홍순형 신경정신과의원,"충청남도 천안시 동남구 만남로 34, (신부동, 선진빌딩)",,567-5023,127.155899,36.8185993
3851,홍승범정신건강의학과의원,"울산광역시 남구 삼산로 15, 5층 (신정동, 세안빌딩)",,052-272-0069,129.3095358,35.5330677
3852,홍이내과의원,"서울특별시 중랑구 겸재로 237, 3층 (망우동)",,02-6952-1209,127.0939463,37.5900456
3853,홍익병원,"서울특별시 양천구 목동로 225, 홍익병원본관 (신정동)",www.hih.or.kr/,02-2693-5555,126.8636551,37.5284838
3854,홍정신건강의학과의원,"서울특별시 강남구 학동로 411, 2층 204호 (청담동, 원일빌딩)",,02-568-0138,127.044728,37.5181016
3855,홍정신건강의학과의원,"서울특별시 동작구 장승배기로 144, (노량진동)",,02-815-8383,126.9403953,37.5104264
3856,홍정신과의원,"인천광역시 미추홀구 경인로 293, (도화동)",,032-865-1986,126.6736483,37.4609188
3857,홍제정신건강의학과의원,"서울특별시 서대문구 통일로 448, 10층 (홍제동)",,02-394-0887,126.9444584,37.5888423
3858,홍종문정신건강의학과의원,"충청북도 청주시 상당구 중앙로 80, 2층 209호 (북문로3가, 청주행정타운코아루휴티스)",,043-253-3200,127.4889239,36.6443561
3859,홍종욱내과의원,"경기도 용인시 기흥구 한보라1로 8, (보라동)",,031-282-6633,127.1094197,37.2539825
3860,화곡정신건강의학과의원,"서울특별시 강서구 강서로 161, 3층 (화곡동)",,02-2608-5558,126.8405606,37.5411287
3861,화목한정신건강의학과의원,"광주광역시 북구 설죽로315번길 1, 4,5층 402,502호 (매곡동)",,062-572-7579,126.8982522,35.1875543
3862,화산삼성의원,"전라남도 해남군 화산면 해남화산로 1071, 화산삼성의원",,061-533-0042,126.5154682,34.4908372
3863,화성삼성의원,"경기도 화성시 효행로763번길 17, 3-4층 (안녕동)",,031-238-8257,127.0137011,37.2047277
3864,화성정신건강의학과의원,"경기도 화성시 남양읍 시청로 109, 한국프라자 3층 302호",https://hspsyclinic.modoo.at/,031-356-3333,126.8257613,37.2011894
3865,화순고려병원,"전라남도 화순군 화순읍 충의로 109, (화순읍)",,061-370-3700,126.9897418,35.0560876
3866,화순성심병원,"전라남도 화순군 화순읍 만연로 31, (화순읍)",,061-370-9114,126.9898844,35.0584189
3867,화순전남대학교병원,"전라남도 화순군 화순읍 서양로 322, (화순읍)",http://www.cnuhh.com/,061-379-7114,127.0025,35.0594333
3868,화원연세병원,"대구광역시 달성군 화원읍 비슬로 2525, (화원읍)",,053-640-8000,128.4933909,35.8016954
3869,화인정신건강의학과의원,"서울특별시 광진구 광나루로56길 63, 프라임프라자 305호 (구의동)",http://www.clinicfine.co.kr/,452-7205,127.0961608,37.5367888
3870,화인정신건강의학과의원,"서울특별시 강서구 공항대로 525, 303호 (등촌동)",,02-2668-0792,126.8652886,37.5515396
3871,화정퍼스트내과의원,"경기도 고양시 덕양구 화신로260번길 57, 요진타워 501호 (화정동)",,031-815-8800,126.8327834,37.6335929
3872,활기찬의원,"전북특별자치도 전주시 덕진구 안덕원로 153, (인후동2가)",,063-276-5255,127.1448849,35.8330709
3873,황규혁정신건강의학과의원,"서울특별시 강북구 도봉로 34, 5층 (미아동)",,02-945-7751,127.0307347,37.6120803
3874,황금봄정신건강의학과의원,"대구광역시 수성구 동대구로 111, 황금빌딩 2층 (황금동)",,053-762-2510,128.6235555,35.8402898
3875,황금빛학문외과의원,"대구광역시 동구 아양로 200, 3층 (효목동)",http://www.goldshine.kr,053-939-7275,128.6349468,35.8856127
3876,황민호신경과의원,"충청북도 제천시 의림대로 222, 두손메디칼센타 6층 (청전동)",,043-653-7118,128.2145129,37.1469343
3877,황박정신건강의학과의원,"경상남도 통영시 중앙로 269, 3층 (북신동)",,055-641-7070,128.4285502,34.8544771
3878,황원준정신건강의학과의원,"인천광역시 미추홀구 경인로 399-1, (주)신대진사옥빌딩 2층 (주안동)",,032-435-7767,126.6845482,37.4584739
3879,황을지정신건강의학과의원,"부산광역시 연제구 과정로 140, 부산은행 3층 301호 (연산동)",,051-557-8575,129.1074902,35.1838224
3880,회룡숲정신건강의학과의원,"경기도 의정부시 외미로 95, 303~304호 (호원동)",,031-827-8895,127.0459631,37.7245536
3881,회진고려의원,"전라남도 장흥군 회진면 가학회진로 1607, (회진면)",,061-867-0099,126.9398125,34.4827929
3882,회천의원,"전라남도 보성군 회천면 남부관광로 2321, 1층",,061-853-7536,127.0863348,34.6705326
3883,효산의료재단 안양샘병원,"경기도 안양시 만안구 삼덕로 9, (안양동, 안양샘병원)",http://anyang.samhospital.com,031-467-9114,126.9243939,37.3935234
3884,효산의료재단 지샘병원,"경기도 군포시 군포로 591, (당동, (G샘병원)군포샘병원)",http://www.gsamhospital.com,031-389-3000,126.9473164,37.358672
3885,효성신경정신과의원,"대구광역시 달서구 월배로 400, (송현동)",,053-654-6973,128.551272,35.8298834
3886,효자병원,"경기도 용인시 기흥구 중부대로874번길 1-30, (상하동)",http://www.hyojahospital.com,031-288-0500,127.1517836,37.2504883
3887,후곡필정형외과의원,"경기도 고양시 일산서구 일산로 549, 2층 오리온프라자 (일산동)",,031-917-7476,126.7669221,37.6777599
3888,휴&락정신과의원,"경기도 군포시 광정로 80, 401호 (산본동, 신원빌딩)",,031-399-6993,126.9295611,37.3602927
3889,휴가정의학과의원,"광주광역시 남구 대남대로 57-1, (방림동)",,062-671-7582,126.9183505,35.1356446
3890,휴림내과의원,"서울특별시 은평구 연서로 209, JC빌딩 4층 (갈현동)",,02-358-2500,126.9188593,37.6173258
3891,휴먼마인드정신건강의학과의원,"서울특별시 서초구 강남대로 605, 501호 (잠원동, 휴먼타워)",http://www.human-mind.co.kr/,542-2502,127.0192069,37.5157646
3892,휴먼정신건강의학과의원,"충청북도 청주시 청원구 오창읍 중심상업로 7, 오창프라자Ⅰ 302호",,043-211-3005,127.4286115,36.7115946
3893,휴앤유병원,"경기도 부천시 소사구 심곡로10번길 63, 휴앤유병원 (송내동)",http://www.hunu.co.kr,032-202-0114,126.772662,37.4831147
3894,휴앤힐정신건강의학과의원,"서울특별시 성북구 고려대로24길 11, (안암동5가)",https://hueandheal.modoo.at/,922-1183,127.0295141,37.5856941
3895,휴엔병원,"경기도 성남시 수정구 산성대로 241, 9,10,11,12층 (신흥동)",,031-753-1000,127.1440896,37.4399478
3896,휴정신건강의학과의원,"광주광역시 광산구 장신로 77, (장덕동, 세계로365병원)",,062-961-6677,126.818566,35.1912399
3897,휴정신건강의학과의원,"대전광역시 서구 둔산로 52, 5층 (둔산동, 미라클빌딩)",http://www.hueclinic.kr/,042-485-5900,127.3797129,36.3510636
3898,휴정신건강의학과의원,"전북특별자치도 군산시 백토로 114, 광명빌딩 3층 302호 (나운동)",,063-468-5266,126.7054658,35.9689985
3899,휴플러스의원,"경기도 안산시 단원구 고잔2길 9, 401~403호,405호 (고잔동, 하이베라스빌딩)",,031-475-4117,126.8320397,37.3180094
3900,희망가득의원,"경기도 안양시 동안구 평촌대로217번길 45, 205-207, 209-210호 (호계동, 평촌코아주차빌딩)",,031-386-5775,126.953531,37.3899764
3901,희망병원,"전북특별자치도 김제시 금구면 낙산1길 74-1, (금구면)",,063-540-8855,127.0004724,35.8071714
3902,희망정신건강의학과의원,"광주광역시 남구 서문대로701번길 2, 넥스타워 5층 (진월동)",,062-681-7582,126.8981048,35.1221211
3903,희망정신건강의학과의원,"경기도 부천시 원미구 부일로 204, 루치올라빌딩 5층 501호 (상동)",,032-327-4567,126.7526028,37.488347
3904,희망정신건강의학과의원,"경기도 수원시 팔달구 중부대로128번길 49, 정화빌딩 3층 (인계동)",,031-267-1675,127.0294139,37.2758917
3905,희망정신건강의학과의원,"대전광역시 서구 대덕대로 199, 2층 (둔산동)",,042-535-0778,127.3777972,36.3510361
3906,희망찬가정의학과의원,"광주광역시 광산구 송도로 153, 2층 (도산동)",,062-941-7595,126.7923075,35.1287489
3907,희성한방병원,"서울특별시 도봉구 방학로3길 6, SYO빌딩 1, 4층 (방학동)",,02-3491-7775,127.0405685,37.6625508
3908,히스기야가정의학과의원,"충청남도 천안시 동남구 남부대로 322, 청당스타빌딩 4층 (청당동)",,041-557-7506,127.1528517,36.7813351
3909,히즈메디병원,"경기도 김포시 김포대로 681, (풍무동)",,1588-0223,126.7346708,37.6112497
3910,히포크라타의원,"서울특별시 서초구 잠원로4길 33-2, 잠원동 스타빌딩 4층 401호 (잠원동)",http://hippocrata.com,02-591-9970,127.0106673,37.512821
3911,힐링유의원,"서울특별시 강남구 선릉로 608, 4층 (삼성동, 선진빌딩 4층)",,02-540-2667,127.0438294,37.5112419
3912,힐브레인신경과의원,"대전광역시 서구 대덕대로 226, 4층 408~409호 (둔산동)",,042-710-9700,127.3798548,36.3527395
3913,힐스바른의원,"부산광역시 해운대구 좌동순환로433번길 30-1, 해운대힐스테이트위브 판매동 315호 (중동)",,051-741-1101,129.1798461,35.1625239
3914,힐스정신건강의학과의원,"서울특별시 성동구 독서당로 202, 2층 (옥수동)",,02-2281-1101,127.0133515,37.5429959
3915,힘찬큐한방병원,"서울특별시 강남구 봉은사로 213, 센트럴타워 5~7층 (논현동)",,02-518-8599,127.0353978,37.5080467
